"","Sample Id","treatment","Plant","Operator","Analysis Date Time","ImageFileName","ImageAcqDeviceAndSoftwareInfo DateTimeModified","AnalysedRegionArea(cm2)","AnalysedRegionWidth(cm)","AnalysedRegionHeight(cm)","Left Top Right Bottom  NExclusions","DevOrder Criteria","ImgType CalibMeth TPU Units PxSizeH PxSizeV [CalFile]","PxClassif","Filters","Fractal PxMin PxMax","SoilVol(m3)","Length(cm)","LengthTen(cm)","ProjArea(cm2)","ProjAreaTen(cm2)/RatioLeafToRootArea","SurfArea(cm2)","SurfAreaTen(cm2)","AvgDiam(mm)","AvgDiamTen(mm)","LenPerVol(cm/m3)","LenPerVolTen(cm/m3)","RootVolume(cm3)","FractalDimension","FractalDeviation","Tips","Forks","Crossings","NofLinks","NLinksIL","NLinksEE","NLinksEEL","NLinksEI","NLinksII","LengthLinksIL","LengthLinksEE","LengthLinksEEL","LengthLinksEI","LengthLinksII","Altitude","ExternalPathLength","LinkAvgLength(cm)","LinkAvgProjArea(cm2)","LinkAvgSurfArea(cm2)","LinkAvgDiam(mm)","LinkAvgBrAngle(deg)","NofNodules","LeafArea","...53","NAxis","Main NAxis","Main TotLength","Lateral NAxis","Lateral TotLength","Tertiary NAxis","Tertiary TotLength","NSeedlings/Seedling#","NumberOfClasses","ClassBoundaries","LenTotHistoClasses","0<.L.<=0.5000000","0.5000000<.L.<=1.0000000","1.0000000<.L.<=1.5000000","1.5000000<.L.<=2.0000000","2.0000000<.L.<=2.5000000","2.5000000<.L.<=3.0000000","3.0000000<.L.<=3.5000000","3.5000000<.L.<=4.0000000","4.0000000<.L.<=4.5000000",".L.>4.5000000","SATotHistoClasses","0<.SA.<=0.5000000","0.5000000<.SA.<=1.0000000","1.0000000<.SA.<=1.5000000","1.5000000<.SA.<=2.0000000","2.0000000<.SA.<=2.5000000","2.5000000<.SA.<=3.0000000","3.0000000<.SA.<=3.5000000","3.5000000<.SA.<=4.0000000","4.0000000<.SA.<=4.5000000",".SA.>4.5000000","PATotHistoClasses","0<.PA.<=0.5000000","0.5000000<.PA.<=1.0000000","1.0000000<.PA.<=1.5000000","1.5000000<.PA.<=2.0000000","2.0000000<.PA.<=2.5000000","2.5000000<.PA.<=3.0000000","3.0000000<.PA.<=3.5000000","3.5000000<.PA.<=4.0000000","4.0000000<.PA.<=4.5000000",".PA.>4.5000000","VolTotHistoClasses","0<.V.<=0.5000000","0.5000000<.V.<=1.0000000","1.0000000<.V.<=1.5000000","1.5000000<.V.<=2.0000000","2.0000000<.V.<=2.5000000","2.5000000<.V.<=3.0000000","3.0000000<.V.<=3.5000000","3.5000000<.V.<=4.0000000","4.0000000<.V.<=4.5000000",".V.>4.5000000","0<.T.<=0.5000000","0.5000000<.T.<=1.0000000","1.0000000<.T.<=1.5000000","1.5000000<.T.<=2.0000000","2.0000000<.T.<=2.5000000","2.5000000<.T.<=3.0000000","3.0000000<.T.<=3.5000000","3.5000000<.T.<=4.0000000","4.0000000<.T.<=4.5000000",".T.>4.5000000","GrpName...118","Background","GrpName...120","Root","GrpName...122","NotUsed"
"119","PH537_7part1","PH537",7,"Davide","23/05/2024 12:28:35","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-140","Smooth Off Area Off LWRatio Off","Off",0.006,3649.4826,0,130.8052,0,410.9366,0,0.3584,0,608247.0926,0,3.682,0,0,9594,14452,2438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",3648.6788,3244.3393,321.8737,50.6305,11.4606,3.7539,2.6556,3.1093,1.7875,2.0132,7.0552,370.7411,250.4763,67.3418,18.7798,6.1472,2.6158,2.217,3.159,2.103,2.6241,15.2771,118.0106,79.7291,21.4356,5.9778,1.9567,0.8326,0.7057,1.0056,0.6694,0.8353,4.8628,7.5531,1.7639,1.166,0.5613,0.2641,0.1454,0.1476,0.2558,0.1972,0.2724,2.7794,9457,116,18,0,0,1,0,0,0,2,NA,NA,NA,NA,NA,NA
"120","PH537_7part2","PH537",7,"Davide","23/05/2024 12:50:40","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-138","Smooth Off Area Off LWRatio Off","Off",0.006,2910.1681,0,94.0535,0,295.4779,0,0.3232,0,485028.0148,0,2.387,0,0,9232,8408,1493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",2909.5451,2669.8431,193.262,20.8934,10.2138,13.8667,0.9091,0.4877,0.0694,0,0,272.3702,208.2262,39.9882,7.7312,5.6513,9.465,0.7544,0.4774,0.0765,0,0,86.6981,66.2805,12.7286,2.4609,1.7988,3.0128,0.2401,0.152,0.0244,0,0,3.2475,1.4722,0.6842,0.2309,0.2503,0.516,0.0499,0.0372,0.0067,0,0,9056,152,15,5,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"121","PH541_1part1","PH541",1,"Davide","16/05/2024 15:27:43","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-138","Smooth Off Area Off LWRatio Off","Off",0.006,2638.2062,0,139.241,0,437.4384,0,0.5278,0,439701.0357,0,5.772,0,0,4550,10253,958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",2637.9617,1917.4414,525.9583,120.6561,37.2998,14.9202,7.7515,2.5905,0.9171,1.8548,8.572,398.8658,176.5186,112.0514,45.6946,19.9641,10.5585,6.5543,2.5878,1.044,2.507,21.3854,126.9629,56.1876,35.6671,14.545,6.3548,3.3609,2.0863,0.8237,0.3323,0.798,6.8072,11.8631,1.4831,1.977,1.3948,0.8554,0.5971,0.4419,0.206,0.0945,0.2698,4.5433,4424,99,16,6,2,0,0,0,1,2,NA,NA,NA,NA,NA,NA
"122","PH541_1part2","PH541",1,"Davide","16/05/2024 15:34:44","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-135","Smooth Off Area Off LWRatio Off","Off",0.006,884.5365,0,36.2297,0,113.8188,0,0.4096,0,147422.7544,0,1.165,0,0,1973,1921,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",884.3417,722.0784,150.7012,9.1686,2.242,0.1515,0,0,0,0,0,109.508,75.4424,29.3504,3.4434,1.1697,0.1021,0,0,0,0,0,34.8575,24.0141,9.3425,1.0961,0.3723,0.0325,0,0,0,0,0,1.3232,0.6948,0.4699,0.1043,0.0487,0.0055,0,0,0,0,0,1883,81,6,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"123","PH541_2part1","PH541",2,"Davide","16/05/2024 15:45:09","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-135","Smooth Off Area Off LWRatio Off","Off",0.006,3352.2797,0,199.2071,0,625.8274,0,0.5942,0,558713.2754,0,9.297,0,0,3939,14266,1339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",3351.8582,2225.1338,772.3728,218.6276,76.6091,26.1442,7.8646,6.9706,4.3483,2.5092,11.278,576.5592,223.7636,166.9184,82.5453,41.1463,17.9357,6.6668,7.1009,5.1035,3.2936,22.0851,183.5245,71.2262,53.1318,26.275,13.0973,5.7091,2.1221,2.2603,1.6245,1.0484,7.0299,15.6841,1.9935,2.987,2.5135,1.7709,0.9831,0.4509,0.5766,0.4773,0.3445,3.5868,3748,153,26,7,1,0,0,1,0,3,NA,NA,NA,NA,NA,NA
"124","PH541_2part2","PH541",2,"Davide","16/05/2024 15:53:56","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-135","Smooth Off Area Off LWRatio Off","Off",0.006,3281.0915,0,166.3722,0,522.6738,0,0.5071,0,546848.5856,0,6.626,0,0,4302,10513,1320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",3280.5286,2371.1242,663.5242,178.3765,49.2206,10.8277,4.6109,1.6804,1.0495,0.1145,0,485.4528,236.2766,140.8585,67.6618,26.2446,7.5249,3.8638,1.671,1.2033,0.1484,0,154.5244,75.2092,44.8367,21.5374,8.3539,2.3953,1.2299,0.5319,0.383,0.0472,0,8.6731,2.0734,2.475,2.0699,1.121,0.4181,0.2581,0.1324,0.1099,0.0153,0,4116,156,18,8,2,1,0,1,0,0,NA,NA,NA,NA,NA,NA
"125","PH541_3part1","PH541",3,"Davide","16/05/2024 16:04:14","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-137","Smooth Off Area Off LWRatio Off","Off",0.006,2424.6293,0,128.128,0,402.5261,0,0.5284,0,404104.8891,0,5.318,0,0,2919,6877,848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",2424.5306,1736.188,500.2511,132.8488,29.4431,6.0376,3.5978,3.7496,1.2971,1.8576,9.2598,374.9432,166.2715,106.0173,49.8089,15.7659,4.2206,3.0903,3.8018,1.5388,2.5077,21.9205,119.3481,52.9259,33.7464,15.8547,5.0184,1.3435,0.9837,1.2101,0.4898,0.7982,6.9775,11.0193,1.4165,1.8583,1.5057,0.6764,0.2358,0.2117,0.3071,0.1456,0.2696,4.3926,2792,100,10,9,4,1,0,1,0,2,NA,NA,NA,NA,NA,NA
"126","PH541_3part2","PH541",3,"Davide","16/05/2024 16:15:19","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-136","Smooth Off Area Off LWRatio Off","Off",0.006,2662.8744,0,121.0707,0,380.3548,0,0.4547,0,443812.4082,0,4.323,0,0,4052,7739,997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",2662.4555,2013.9668,552.1183,81.1402,12.5429,1.7405,0.5624,0.3844,0,0,0,355.3597,200.7552,116.2578,29.6415,6.6186,1.2157,0.4746,0.3963,0,0,0,113.1145,63.9024,37.006,9.4352,2.1068,0.387,0.1511,0.1261,0,0,0,5.0838,1.7742,2.0258,0.8719,0.2796,0.0677,0.0319,0.0326,0,0,0,3867,155,27,2,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA
"127","PH541_4part1","PH541",4,"Davide","17/05/2024 09:52:01","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-138","Smooth Off Area Off LWRatio Off","Off",0.006,3015.3237,0,133.8195,0,420.4064,0,0.4438,0,502553.9581,0,4.664,0,0,6180,10607,1409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",3014.9676,2385.1802,512.2009,73.8593,16.2787,11.9212,5.4958,3.1674,1.6244,0.8922,4.3474,384.7482,209.7442,107.1095,27.2193,8.6295,8.4984,4.6097,3.2143,1.8367,1.1762,12.7104,122.4692,66.7637,34.094,8.6642,2.7469,2.7051,1.4673,1.0232,0.5846,0.3744,4.0458,9.1202,1.6921,1.8488,0.8077,0.3664,0.4842,0.3085,0.2601,0.1654,0.1235,3.0635,6010,149,15,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA
"128","PH541_4part2","PH541",4,"Davide","17/05/2024 10:02:36","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-137","Smooth Off Area Off LWRatio Off","Off",0.006,3086.4143,0,148.6726,0,467.0687,0,0.4817,0,514402.3787,0,5.625,0,0,5768,10763,1242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",3085.7968,2281.1356,610.0094,131.2614,37.5587,10.7332,7.6036,3.0695,1.9287,1.0758,1.4207,426.1159,202.9442,130.4053,49.7323,19.9897,7.4074,6.4488,3.0639,2.2532,1.4319,2.4392,135.6369,64.5991,41.5093,15.8303,6.3629,2.3578,2.0527,0.9753,0.7172,0.4558,0.7764,8.1296,1.6575,2.3056,1.5211,0.8524,0.4086,0.4362,0.2438,0.2098,0.1519,0.3427,5579,163,19,6,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"129","PH541_5part1","PH541",5,"Davide","17/05/2024 10:14:14","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-140","Smooth Off Area Off LWRatio Off","Off",0.006,3399.6133,0,115.1819,0,361.8546,0,0.3388,0,566602.2162,0,3.065,0,0,10129,13320,2137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",3398.5954,3074.1937,272.8631,32.922,9.5918,2.9473,0.6142,1.2707,0.0317,0.2858,3.8751,330.4283,241.3015,55.4776,12.3704,5.101,2.0268,0.5124,1.2837,0.0349,0.3911,11.929,105.1786,76.8086,17.6591,3.9376,1.6237,0.6452,0.1631,0.4086,0.0111,0.1245,3.7971,6.5662,1.8029,0.9332,0.3748,0.2173,0.1113,0.0341,0.1034,0.0031,0.0426,2.9435,9978,124,15,9,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA
"130","PH541_5part2","PH541",5,"Davide","17/05/2024 10:31:39","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-145","Smooth Off Area Off LWRatio Off","Off",0.006,2428.0637,0,82.359,0,258.7385,0,0.3392,0,404677.29,0,2.194,0,0,5905,7378,1244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",2427.8235,2140.3163,212.3153,39.6037,22.2355,6.9139,3.1472,1.2223,0.9041,0,1.1652,234.2446,151.1684,44.0918,15.2108,11.8295,4.8052,2.6985,1.2492,1.0586,0,2.1327,74.5624,48.1184,14.0348,4.8417,3.7654,1.5296,0.859,0.3976,0.337,0,0.6788,3.7112,1.0169,0.756,0.4713,0.5038,0.2667,0.1846,0.1019,0.0988,0,0.3113,5830,61,8,3,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA
"131","PH541_6part1","PH541",6,"Davide","17/05/2024 10:47:06","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-141","Smooth Off Area Off LWRatio Off","Off",0.006,3603.656,0,144.8036,0,454.9139,0,0.4018,0,600609.3339,0,4.57,0,0,7036,14617,1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",3603.2295,3052.0136,454.4389,61.7437,19.1522,6.3711,1.7316,0.4813,0.6713,0.338,6.2879,412.971,261.4997,93.3535,22.998,10.295,4.3952,1.4597,0.4976,0.7731,0.4418,17.2573,131.4528,83.2379,29.7153,7.3205,3.277,1.399,0.4646,0.1584,0.2461,0.1406,5.4932,9.0886,2.0485,1.5831,0.6904,0.4435,0.2422,0.0982,0.041,0.0709,0.046,3.8248,6920,103,8,1,2,0,0,0,0,2,NA,NA,NA,NA,NA,NA
"132","PH541_6part2","PH541",6,"Davide","17/05/2024 11:02:50","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-139","Smooth Off Area Off LWRatio Off","Off",0.006,4708.3916,0,179.3137,0,563.3307,0,0.3808,0,784731.9381,0,5.363,0,0,11589,19622,2835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",4707.2594,4050.5423,526.8005,99.9195,22.1486,4.7156,2.6806,0.0884,0.3488,0.0151,0,511.942,347.4105,109.4071,37.2231,11.7963,3.2541,2.326,0.1025,0.4026,0.02,0,162.9562,110.5842,34.8253,11.8485,3.7549,1.0358,0.7404,0.0326,0.1281,0.0064,0,6.6234,2.729,1.8836,1.1183,0.5037,0.1794,0.161,0.0094,0.037,0.0021,0,11411,156,14,6,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA
"133","PH541_7part1","PH541",7,"Davide","17/05/2024 11:28:18","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-142","Smooth Off Area Off LWRatio Off","Off",0.006,3437.9616,0,128.9292,0,405.043,0,0.375,0,572993.5994,0,3.797,0,0,5820,10958,1902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",3437.5551,3049.461,297.5386,58.5106,12.5308,5.5428,1.0906,1.5368,0.9822,0.9025,9.4592,370.1574,246.9825,62.6617,22.5104,6.6465,3.8651,0.9187,1.5793,1.1823,1.235,22.5758,117.8248,78.617,19.9458,7.1653,2.1156,1.2303,0.2924,0.5027,0.3763,0.3931,7.1861,9.188,1.8196,1.0954,0.6993,0.2823,0.2154,0.0617,0.1293,0.1133,0.1346,4.6371,5732,73,7,4,2,1,0,0,0,1,NA,NA,NA,NA,NA,NA
"134","PH541_7part2","PH541",7,"Davide","17/05/2024 12:04:13","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-143","Smooth Off Area Off LWRatio Off","Off",0.006,2457.0562,0,79.1207,0,248.5651,0,0.322,0,409509.3717,0,2.001,0,0,4808,6589,1221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",2456.7515,2264.2083,160.8416,19.7636,7.6189,2.7939,1.5252,0,0,0,0,226.37,177.7795,33.896,7.4339,4.0536,1.9259,1.2811,0,0,0,0,72.0558,56.589,10.7894,2.3663,1.2903,0.613,0.4078,0,0,0,0,2.4421,1.2615,0.5899,0.2264,0.1726,0.1061,0.0858,0,0,0,0,4743,53,10,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA
